Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
Sc6Al26N32,xtal_3,-441.8190002441406,-6.903421878814697,db://50/xtal_3.cif,50
Sc6Al26N32,xtal_30,-428.7098693847656,-6.698591709136963,db://50/xtal_30.cif,50
Sc6Al26N32,xtal_33,-403.5641784667969,-6.305690288543701,db://50/xtal_33.cif,50
Sc6Al26N32,xtal_37,-440.6628112792969,-6.885356426239014,db://50/xtal_37.cif,50
Sc6Al26N32,xtal_40,-403.5843811035156,-6.306005954742432,db://50/xtal_40.cif,50
Sc6Al26N32,xtal_41,-421.7745361328125,-6.590227127075195,db://50/xtal_41.cif,50
Sc6Al26N32,xtal_46,-437.4926452636719,-6.835822582244873,db://50/xtal_46.cif,50
Sc6Al26N32,xtal_48,-405.0965270996094,-6.3296332359313965,db://50/xtal_48.cif,50
Sc6Al26N32,xtal_51,-404.6597900390625,-6.322809219360352,db://50/xtal_51.cif,50
Sc6Al26N32,xtal_53,-429.3634338378906,-6.708803653717041,db://50/xtal_53.cif,50
Sc6Al26N32,xtal_54,-407.0762939453125,-6.360567092895508,db://50/xtal_54.cif,50
Sc6Al26N32,xtal_55,-424.7868347167969,-6.637294292449951,db://50/xtal_55.cif,50
Sc6Al26N32,xtal_58,-426.35455322265625,-6.661789894104004,db://50/xtal_58.cif,50
Sc6Al26N32,xtal_59,-425.26263427734375,-6.644728660583496,db://50/xtal_59.cif,50
Sc6Al26N32,xtal_6,-416.19488525390625,-6.503045082092285,db://50/xtal_6.cif,50
Sc6Al26N32,xtal_62,-421.6081237792969,-6.587626934051514,db://50/xtal_62.cif,50
Sc6Al26N32,xtal_64,-454.3477478027344,-7.099183559417725,db://50/xtal_64.cif,50
Sc6Al26N32,xtal_66,-395.3880920410156,-6.177938938140869,db://50/xtal_66.cif,50
Sc6Al26N32,xtal_68,-413.38818359375,-6.459190368652344,db://50/xtal_68.cif,50
Sc6Al26N32,xtal_7,-412.9416809082031,-6.452213764190674,db://50/xtal_7.cif,50
Sc6Al26N32,xtal_70,-387.96551513671875,-6.0619611740112305,db://50/xtal_70.cif,50
Sc6Al26N32,xtal_71,-421.3973693847656,-6.584333896636963,db://50/xtal_71.cif,50
Sc6Al26N32,xtal_76,-424.15118408203125,-6.627362251281738,db://50/xtal_76.cif,50
Sc6Al26N32,xtal_8,-450.082275390625,-7.032535552978516,db://50/xtal_8.cif,50
Sc6Al26N32,xtal_83,-397.34246826171875,-6.2084760665893555,db://50/xtal_83.cif,50
Sc6Al26N32,xtal_84,-398.4311218261719,-6.2254862785339355,db://50/xtal_84.cif,50
Sc6Al26N32,xtal_85,-406.5206298828125,-6.351884841918945,db://50/xtal_85.cif,50
Sc6Al26N32,xtal_86,-421.5710754394531,-6.587048053741455,db://50/xtal_86.cif,50
Sc6Al26N32,xtal_87,-427.4521484375,-6.6789398193359375,db://50/xtal_87.cif,50
Sc6Al26N32,xtal_88,-442.5338439941406,-6.914591312408447,db://50/xtal_88.cif,50
Sc6Al26N32,xtal_89,-426.4336853027344,-6.663026332855225,db://50/xtal_89.cif,50
Sc6Al26N32,xtal_90,-420.29852294921875,-6.567164421081543,db://50/xtal_90.cif,50
Sc6Al26N32,xtal_91,-397.5981750488281,-6.2124714851379395,db://50/xtal_91.cif,50
Sc6Al26N32,xtal_92,-419.3782958984375,-6.552785873413086,db://50/xtal_92.cif,50
Sc6Al26N32,xtal_94,-436.943115234375,-6.827236175537109,db://50/xtal_94.cif,50
Sc6Al26N32,xtal_96,-420.1777648925781,-6.565277576446533,db://50/xtal_96.cif,50
Sc6Al26N32,xtal_98,-398.3420715332031,-6.224094867706299,db://50/xtal_98.cif,50
Sc6Al26N32,xtal_10,-396.7273864746094,-6.1988654136657715,db://51/xtal_10.cif,51
Sc6Al26N32,xtal_100,-392.02520751953125,-6.125393867492676,db://51/xtal_100.cif,51
Sc6Al26N32,xtal_13,-412.337158203125,-6.442768096923828,db://51/xtal_13.cif,51
Sc6Al26N32,xtal_14,-410.2681884765625,-6.410440444946289,db://51/xtal_14.cif,51
Sc6Al26N32,xtal_15,-419.0030822753906,-6.5469231605529785,db://51/xtal_15.cif,51
Sc6Al26N32,xtal_18,-423.1771240234375,-6.612142562866211,db://51/xtal_18.cif,51
Sc6Al26N32,xtal_19,-405.6961669921875,-6.33900260925293,db://51/xtal_19.cif,51
Sc6Al26N32,xtal_24,-409.8138427734375,-6.403341293334961,db://51/xtal_24.cif,51
Sc6Al26N32,xtal_25,-428.9637451171875,-6.702558517456055,db://51/xtal_25.cif,51
Sc6Al26N32,xtal_27,-429.1427917480469,-6.705356121063232,db://51/xtal_27.cif,51
Sc6Al26N32,xtal_29,-416.2394104003906,-6.5037407875061035,db://51/xtal_29.cif,51
Sc6Al26N32,xtal_3,-403.96258544921875,-6.311915397644043,db://51/xtal_3.cif,51
Sc6Al26N32,xtal_31,-389.4165344238281,-6.0846333503723145,db://51/xtal_31.cif,51
Sc6Al26N32,xtal_34,-386.19232177734375,-6.034255027770996,db://51/xtal_34.cif,51
Sc6Al26N32,xtal_35,-387.8670349121094,-6.060422420501709,db://51/xtal_35.cif,51
Sc6Al26N32,xtal_36,-426.0851745605469,-6.657580852508545,db://51/xtal_36.cif,51
Sc6Al26N32,xtal_4,-381.3006591796875,-5.957822799682617,db://51/xtal_4.cif,51
Sc6Al26N32,xtal_42,-424.1203308105469,-6.626880168914795,db://51/xtal_42.cif,51
Sc6Al26N32,xtal_44,-407.94110107421875,-6.374079704284668,db://51/xtal_44.cif,51
Sc6Al26N32,xtal_45,-394.5111083984375,-6.164236068725586,db://51/xtal_45.cif,51
Sc6Al26N32,xtal_46,-423.93701171875,-6.624015808105469,db://51/xtal_46.cif,51
Sc6Al26N32,xtal_47,-408.2370300292969,-6.378703594207764,db://51/xtal_47.cif,51
Sc6Al26N32,xtal_50,-417.51739501953125,-6.523709297180176,db://51/xtal_50.cif,51
Sc6Al26N32,xtal_55,-398.96319580078125,-6.233799934387207,db://51/xtal_55.cif,51
Sc6Al26N32,xtal_56,-402.23626708984375,-6.284941673278809,db://51/xtal_56.cif,51
Sc6Al26N32,xtal_57,-425.78704833984375,-6.652922630310059,db://51/xtal_57.cif,51
Sc6Al26N32,xtal_58,-413.3437194824219,-6.458495616912842,db://51/xtal_58.cif,51
Sc6Al26N32,xtal_6,-409.685791015625,-6.401340484619141,db://51/xtal_6.cif,51
Sc6Al26N32,xtal_61,-413.95941162109375,-6.46811580657959,db://51/xtal_61.cif,51
Sc6Al26N32,xtal_62,-412.37091064453125,-6.443295478820801,db://51/xtal_62.cif,51
Sc6Al26N32,xtal_64,-406.8075866699219,-6.356368541717529,db://51/xtal_64.cif,51
Sc6Al26N32,xtal_65,-407.74755859375,-6.371055603027344,db://51/xtal_65.cif,51
Sc6Al26N32,xtal_67,-415.3778381347656,-6.490278720855713,db://51/xtal_67.cif,51
Sc6Al26N32,xtal_69,-376.28753662109375,-5.87949275970459,db://51/xtal_69.cif,51
Sc6Al26N32,xtal_7,-402.285888671875,-6.285717010498047,db://51/xtal_7.cif,51
Sc6Al26N32,xtal_71,-384.76953125,-6.01202392578125,db://51/xtal_71.cif,51
Sc6Al26N32,xtal_75,-413.0273132324219,-6.453551769256592,db://51/xtal_75.cif,51
Sc6Al26N32,xtal_8,-401.4747619628906,-6.273043155670166,db://51/xtal_8.cif,51
Sc6Al26N32,xtal_80,-411.6307067871094,-6.431729793548584,db://51/xtal_80.cif,51
Sc6Al26N32,xtal_81,-422.7691955566406,-6.60576868057251,db://51/xtal_81.cif,51
Sc6Al26N32,xtal_82,-401.98284912109375,-6.28098201751709,db://51/xtal_82.cif,51
Sc6Al26N32,xtal_83,-412.0635070800781,-6.438492298126221,db://51/xtal_83.cif,51
Sc6Al26N32,xtal_84,-412.8786315917969,-6.451228618621826,db://51/xtal_84.cif,51
Sc6Al26N32,xtal_88,-401.5666198730469,-6.274478435516357,db://51/xtal_88.cif,51
Sc6Al26N32,xtal_89,-412.2442932128906,-6.441317081451416,db://51/xtal_89.cif,51
Sc6Al26N32,xtal_92,-408.275146484375,-6.379299163818359,db://51/xtal_92.cif,51
Sc6Al26N32,xtal_93,-406.1484069824219,-6.346068859100342,db://51/xtal_93.cif,51
Sc6Al26N32,xtal_94,-399.34991455078125,-6.239842414855957,db://51/xtal_94.cif,51
Sc6Al26N32,xtal_98,-431.3507080078125,-6.73985481262207,db://51/xtal_98.cif,51
Sc6Al26N32,xtal_99,-406.18975830078125,-6.346714973449707,db://51/xtal_99.cif,51
Sc6Al26N32,xtal_1,-417.5283203125,-6.5238800048828125,db://53/xtal_1.cif,53
Sc6Al26N32,xtal_10,-402.8009033203125,-6.293764114379883,db://53/xtal_10.cif,53
Sc6Al26N32,xtal_100,-447.653076171875,-6.994579315185547,db://53/xtal_100.cif,53
Sc6Al26N32,xtal_13,-418.001953125,-6.531280517578125,db://53/xtal_13.cif,53
Sc6Al26N32,xtal_16,-426.81719970703125,-6.669018745422363,db://53/xtal_16.cif,53
Sc6Al26N32,xtal_17,-455.0139465332031,-7.109592914581299,db://53/xtal_17.cif,53
Sc6Al26N32,xtal_18,-416.30145263671875,-6.5047101974487305,db://53/xtal_18.cif,53
Sc6Al26N32,xtal_19,-423.1938171386719,-6.612403392791748,db://53/xtal_19.cif,53
Sc6Al26N32,xtal_20,-431.1502990722656,-6.73672342300415,db://53/xtal_20.cif,53
Sc6Al26N32,xtal_21,-412.8970031738281,-6.4515156745910645,db://53/xtal_21.cif,53
Sc6Al26N32,xtal_23,-409.33111572265625,-6.395798683166504,db://53/xtal_23.cif,53
Sc6Al26N32,xtal_24,-416.93682861328125,-6.5146379470825195,db://53/xtal_24.cif,53
Sc6Al26N32,xtal_25,-379.45867919921875,-5.929041862487793,db://53/xtal_25.cif,53
Sc6Al26N32,xtal_27,-395.0507507324219,-6.172667980194092,db://53/xtal_27.cif,53
Sc6Al26N32,xtal_3,-417.3981628417969,-6.521846294403076,db://53/xtal_3.cif,53
Sc6Al26N32,xtal_30,-412.1971740722656,-6.44058084487915,db://53/xtal_30.cif,53
Sc6Al26N32,xtal_31,-403.7859191894531,-6.309154987335205,db://53/xtal_31.cif,53
Sc6Al26N32,xtal_33,-390.3375549316406,-6.099024295806885,db://53/xtal_33.cif,53
Sc6Al26N32,xtal_34,-433.364990234375,-6.771327972412109,db://53/xtal_34.cif,53
Sc6Al26N32,xtal_36,-421.2527160644531,-6.58207368850708,db://53/xtal_36.cif,53
Sc6Al26N32,xtal_37,-422.4595947265625,-6.600931167602539,db://53/xtal_37.cif,53
Sc6Al26N32,xtal_39,-414.6891174316406,-6.479517459869385,db://53/xtal_39.cif,53
Sc6Al26N32,xtal_40,-419.8697204589844,-6.560464382171631,db://53/xtal_40.cif,53
Sc6Al26N32,xtal_42,-395.061767578125,-6.172840118408203,db://53/xtal_42.cif,53
Sc6Al26N32,xtal_43,-416.70263671875,-6.510978698730469,db://53/xtal_43.cif,53
Sc6Al26N32,xtal_44,-410.1913146972656,-6.409239292144775,db://53/xtal_44.cif,53
Sc6Al26N32,xtal_46,-408.37060546875,-6.380790710449219,db://53/xtal_46.cif,53
Sc6Al26N32,xtal_52,-423.0631103515625,-6.610361099243164,db://53/xtal_52.cif,53
Sc6Al26N32,xtal_53,-405.5853576660156,-6.337271213531494,db://53/xtal_53.cif,53
Sc6Al26N32,xtal_54,-412.3304138183594,-6.442662715911865,db://53/xtal_54.cif,53
Sc6Al26N32,xtal_55,-411.2932434082031,-6.426456928253174,db://53/xtal_55.cif,53
Sc6Al26N32,xtal_56,-400.3659362792969,-6.255717754364014,db://53/xtal_56.cif,53
Sc6Al26N32,xtal_58,-414.10198974609375,-6.470343589782715,db://53/xtal_58.cif,53
Sc6Al26N32,xtal_60,-428.20208740234375,-6.690657615661621,db://53/xtal_60.cif,53
Sc6Al26N32,xtal_62,-380.72381591796875,-5.948809623718262,db://53/xtal_62.cif,53
Sc6Al26N32,xtal_64,-405.3856201171875,-6.334150314331055,db://53/xtal_64.cif,53
Sc6Al26N32,xtal_65,-392.4472351074219,-6.131988048553467,db://53/xtal_65.cif,53
Sc6Al26N32,xtal_68,-414.22930908203125,-6.472332954406738,db://53/xtal_68.cif,53
Sc6Al26N32,xtal_70,-385.7513122558594,-6.027364253997803,db://53/xtal_70.cif,53
Sc6Al26N32,xtal_71,-411.88726806640625,-6.435738563537598,db://53/xtal_71.cif,53
Sc6Al26N32,xtal_74,-416.63214111328125,-6.5098772048950195,db://53/xtal_74.cif,53
Sc6Al26N32,xtal_77,-399.4708557128906,-6.241732120513916,db://53/xtal_77.cif,53
Sc6Al26N32,xtal_79,-398.9901123046875,-6.234220504760742,db://53/xtal_79.cif,53
Sc6Al26N32,xtal_80,-409.59869384765625,-6.399979591369629,db://53/xtal_80.cif,53
Sc6Al26N32,xtal_91,-416.9217529296875,-6.514402389526367,db://53/xtal_91.cif,53
Sc6Al26N32,xtal_92,-431.2259521484375,-6.737905502319336,db://53/xtal_92.cif,53
Sc6Al26N32,xtal_94,-406.8958435058594,-6.357747554779053,db://53/xtal_94.cif,53
Sc6Al26N32,xtal_95,-409.7366943359375,-6.402135848999023,db://53/xtal_95.cif,53
Sc6Al26N32,xtal_96,-397.9606628417969,-6.218135356903076,db://53/xtal_96.cif,53
Sc6Al26N32,xtal_98,-414.337890625,-6.474029541015625,db://53/xtal_98.cif,53
Sc6Al26N32,xtal_1,-453.8239440917969,-7.090999126434326,db://55/xtal_1.cif,55
Sc6Al26N32,xtal_100,-415.6495666503906,-6.4945244789123535,db://55/xtal_100.cif,55
Sc6Al26N32,xtal_11,-421.5111999511719,-6.5861124992370605,db://55/xtal_11.cif,55
Sc6Al26N32,xtal_12,-429.95947265625,-6.718116760253906,db://55/xtal_12.cif,55
Sc6Al26N32,xtal_13,-446.8692626953125,-6.982332229614258,db://55/xtal_13.cif,55
Sc6Al26N32,xtal_14,-407.9932861328125,-6.374895095825195,db://55/xtal_14.cif,55
Sc6Al26N32,xtal_17,-386.4020690917969,-6.037532329559326,db://55/xtal_17.cif,55
Sc6Al26N32,xtal_19,-403.2051696777344,-6.3000807762146,db://55/xtal_19.cif,55
Sc6Al26N32,xtal_2,-375.7681884765625,-5.871377944946289,db://55/xtal_2.cif,55
Sc6Al26N32,xtal_21,-451.6144104003906,-7.0564751625061035,db://55/xtal_21.cif,55
Sc6Al26N32,xtal_22,-426.95062255859375,-6.671103477478027,db://55/xtal_22.cif,55
Sc6Al26N32,xtal_23,-403.20245361328125,-6.3000383377075195,db://55/xtal_23.cif,55
Sc6Al26N32,xtal_25,-423.0362854003906,-6.6099419593811035,db://55/xtal_25.cif,55
Sc6Al26N32,xtal_28,-408.5048522949219,-6.382888317108154,db://55/xtal_28.cif,55
Sc6Al26N32,xtal_30,-415.924560546875,-6.498821258544922,db://55/xtal_30.cif,55
Sc6Al26N32,xtal_32,-415.7972717285156,-6.496832370758057,db://55/xtal_32.cif,55
Sc6Al26N32,xtal_34,-401.9779052734375,-6.280904769897461,db://55/xtal_34.cif,55
Sc6Al26N32,xtal_35,-423.6814270019531,-6.620022296905518,db://55/xtal_35.cif,55
Sc6Al26N32,xtal_36,-428.6801452636719,-6.698127269744873,db://55/xtal_36.cif,55
Sc6Al26N32,xtal_37,-446.9033508300781,-6.982864856719971,db://55/xtal_37.cif,55
Sc6Al26N32,xtal_4,-428.3846435546875,-6.693510055541992,db://55/xtal_4.cif,55
Sc6Al26N32,xtal_40,-419.28070068359375,-6.551260948181152,db://55/xtal_40.cif,55
Sc6Al26N32,xtal_43,-432.0549011230469,-6.750857830047607,db://55/xtal_43.cif,55
Sc6Al26N32,xtal_44,-429.1921081542969,-6.706126689910889,db://55/xtal_44.cif,55
Sc6Al26N32,xtal_46,-408.23614501953125,-6.378689765930176,db://55/xtal_46.cif,55
Sc6Al26N32,xtal_47,-405.74407958984375,-6.339751243591309,db://55/xtal_47.cif,55
Sc6Al26N32,xtal_48,-422.2826843261719,-6.5981669425964355,db://55/xtal_48.cif,55
Sc6Al26N32,xtal_51,-435.4722595214844,-6.804254055023193,db://55/xtal_51.cif,55
Sc6Al26N32,xtal_54,-395.5973815917969,-6.181209087371826,db://55/xtal_54.cif,55
Sc6Al26N32,xtal_55,-394.99755859375,-6.171836853027344,db://55/xtal_55.cif,55
Sc6Al26N32,xtal_56,-409.1231994628906,-6.392549991607666,db://55/xtal_56.cif,55
Sc6Al26N32,xtal_57,-392.13275146484375,-6.127074241638184,db://55/xtal_57.cif,55
Sc6Al26N32,xtal_59,-439.2421875,-6.8631591796875,db://55/xtal_59.cif,55
Sc6Al26N32,xtal_6,-418.4596252441406,-6.538431644439697,db://55/xtal_6.cif,55
Sc6Al26N32,xtal_60,-397.4646301269531,-6.210384845733643,db://55/xtal_60.cif,55
Sc6Al26N32,xtal_66,-400.62506103515625,-6.259766578674316,db://55/xtal_66.cif,55
Sc6Al26N32,xtal_68,-396.5274353027344,-6.195741176605225,db://55/xtal_68.cif,55
Sc6Al26N32,xtal_71,-405.8485107421875,-6.34138298034668,db://55/xtal_71.cif,55
Sc6Al26N32,xtal_73,-423.1097717285156,-6.611090183258057,db://55/xtal_73.cif,55
Sc6Al26N32,xtal_75,-396.1293640136719,-6.189521312713623,db://55/xtal_75.cif,55
Sc6Al26N32,xtal_8,-407.876708984375,-6.373073577880859,db://55/xtal_8.cif,55
Sc6Al26N32,xtal_81,-409.6783142089844,-6.401223659515381,db://55/xtal_81.cif,55
Sc6Al26N32,xtal_84,-403.5710144042969,-6.305797100067139,db://55/xtal_84.cif,55
Sc6Al26N32,xtal_87,-418.8341064453125,-6.544282913208008,db://55/xtal_87.cif,55
Sc6Al26N32,xtal_89,-402.14532470703125,-6.283520698547363,db://55/xtal_89.cif,55
Sc6Al26N32,xtal_9,-377.8055419921875,-5.90321159362793,db://55/xtal_9.cif,55
Sc6Al26N32,xtal_92,-391.1221923828125,-6.111284255981445,db://55/xtal_92.cif,55
Sc6Al26N32,xtal_93,-420.57427978515625,-6.571473121643066,db://55/xtal_93.cif,55
Sc6Al26N32,xtal_95,-394.0066833496094,-6.1563544273376465,db://55/xtal_95.cif,55
Sc6Al26N32,xtal_97,-404.257080078125,-6.316516876220703,db://55/xtal_97.cif,55
Sc6Al26N32,xtal_10,-410.4343566894531,-6.413036823272705,db://58/xtal_10.cif,58
Sc6Al26N32,xtal_12,-412.9558410644531,-6.45243501663208,db://58/xtal_12.cif,58
Sc6Al26N32,xtal_15,-402.63031005859375,-6.291098594665527,db://58/xtal_15.cif,58
Sc6Al26N32,xtal_16,-420.3873596191406,-6.568552494049072,db://58/xtal_16.cif,58
Sc6Al26N32,xtal_18,-418.6613464355469,-6.54158353805542,db://58/xtal_18.cif,58
Sc6Al26N32,xtal_19,-421.30792236328125,-6.5829362869262695,db://58/xtal_19.cif,58
Sc6Al26N32,xtal_2,-443.0554504394531,-6.922741413116455,db://58/xtal_2.cif,58
Sc6Al26N32,xtal_20,-404.224365234375,-6.316005706787109,db://58/xtal_20.cif,58
Sc6Al26N32,xtal_21,-422.6214904785156,-6.603460788726807,db://58/xtal_21.cif,58
Sc6Al26N32,xtal_22,-410.4978942871094,-6.414029598236084,db://58/xtal_22.cif,58
Sc6Al26N32,xtal_23,-408.04638671875,-6.375724792480469,db://58/xtal_23.cif,58
Sc6Al26N32,xtal_25,-420.7501525878906,-6.574221134185791,db://58/xtal_25.cif,58
Sc6Al26N32,xtal_26,-413.4179382324219,-6.459655284881592,db://58/xtal_26.cif,58
Sc6Al26N32,xtal_27,-436.63623046875,-6.822441101074219,db://58/xtal_27.cif,58
Sc6Al26N32,xtal_3,-441.01300048828125,-6.8908281326293945,db://58/xtal_3.cif,58
Sc6Al26N32,xtal_30,-417.9228515625,-6.5300445556640625,db://58/xtal_30.cif,58
Sc6Al26N32,xtal_33,-417.1092834472656,-6.517332553863525,db://58/xtal_33.cif,58
Sc6Al26N32,xtal_34,-410.8300476074219,-6.419219493865967,db://58/xtal_34.cif,58
Sc6Al26N32,xtal_36,-417.2674560546875,-6.519804000854492,db://58/xtal_36.cif,58
Sc6Al26N32,xtal_37,-387.3812561035156,-6.052832126617432,db://58/xtal_37.cif,58
Sc6Al26N32,xtal_38,-409.0956115722656,-6.39211893081665,db://58/xtal_38.cif,58
Sc6Al26N32,xtal_43,-438.82574462890625,-6.85665225982666,db://58/xtal_43.cif,58
Sc6Al26N32,xtal_45,-426.8865966796875,-6.670103073120117,db://58/xtal_45.cif,58
Sc6Al26N32,xtal_46,-432.0621643066406,-6.75097131729126,db://58/xtal_46.cif,58
Sc6Al26N32,xtal_50,-405.7147521972656,-6.339293003082275,db://58/xtal_50.cif,58
Sc6Al26N32,xtal_51,-433.7742614746094,-6.7777228355407715,db://58/xtal_51.cif,58
Sc6Al26N32,xtal_54,-412.04925537109375,-6.43826961517334,db://58/xtal_54.cif,58
Sc6Al26N32,xtal_55,-399.57855224609375,-6.243414878845215,db://58/xtal_55.cif,58
Sc6Al26N32,xtal_56,-423.345703125,-6.614776611328125,db://58/xtal_56.cif,58
Sc6Al26N32,xtal_6,-429.1467590332031,-6.705418109893799,db://58/xtal_6.cif,58
Sc6Al26N32,xtal_63,-435.9886779785156,-6.812323093414307,db://58/xtal_63.cif,58
Sc6Al26N32,xtal_64,-445.9420471191406,-6.967844486236572,db://58/xtal_64.cif,58
Sc6Al26N32,xtal_65,-410.69256591796875,-6.417071342468262,db://58/xtal_65.cif,58
Sc6Al26N32,xtal_66,-407.9642333984375,-6.374441146850586,db://58/xtal_66.cif,58
Sc6Al26N32,xtal_68,-400.9854431152344,-6.265397548675537,db://58/xtal_68.cif,58
Sc6Al26N32,xtal_71,-431.9739685058594,-6.749593257904053,db://58/xtal_71.cif,58
Sc6Al26N32,xtal_72,-458.25341796875,-7.160209655761719,db://58/xtal_72.cif,58
Sc6Al26N32,xtal_76,-410.36376953125,-6.411933898925781,db://58/xtal_76.cif,58
Sc6Al26N32,xtal_77,-414.0068359375,-6.4688568115234375,db://58/xtal_77.cif,58
Sc6Al26N32,xtal_78,-416.5710144042969,-6.508922100067139,db://58/xtal_78.cif,58
Sc6Al26N32,xtal_79,-401.1576843261719,-6.2680888175964355,db://58/xtal_79.cif,58
Sc6Al26N32,xtal_80,-419.2096252441406,-6.550150394439697,db://58/xtal_80.cif,58
Sc6Al26N32,xtal_83,-394.6368103027344,-6.166200160980225,db://58/xtal_83.cif,58
Sc6Al26N32,xtal_84,-410.1376953125,-6.4084014892578125,db://58/xtal_84.cif,58
Sc6Al26N32,xtal_9,-447.1155090332031,-6.986179828643799,db://58/xtal_9.cif,58
Sc6Al26N32,xtal_90,-440.08837890625,-6.876380920410156,db://58/xtal_90.cif,58
Sc6Al26N32,xtal_92,-397.7972412109375,-6.215581893920898,db://58/xtal_92.cif,58
Sc6Al26N32,xtal_93,-398.1937255859375,-6.221776962280273,db://58/xtal_93.cif,58
Sc6Al26N32,xtal_94,-410.8213195800781,-6.419083118438721,db://58/xtal_94.cif,58
Sc6Al26N32,xtal_98,-405.45489501953125,-6.335232734680176,db://58/xtal_98.cif,58
Sc6Al26N32,xtal_10,-396.33843994140625,-6.192788124084473,db://59/xtal_10.cif,59
Sc6Al26N32,xtal_12,-406.16119384765625,-6.346268653869629,db://59/xtal_12.cif,59
Sc6Al26N32,xtal_13,-399.0806884765625,-6.235635757446289,db://59/xtal_13.cif,59
Sc6Al26N32,xtal_15,-417.1296081542969,-6.517650127410889,db://59/xtal_15.cif,59
Sc6Al26N32,xtal_17,-398.0649108886719,-6.219764232635498,db://59/xtal_17.cif,59
Sc6Al26N32,xtal_19,-438.471923828125,-6.851123809814453,db://59/xtal_19.cif,59
Sc6Al26N32,xtal_22,-418.819091796875,-6.544048309326172,db://59/xtal_22.cif,59
Sc6Al26N32,xtal_23,-414.7142028808594,-6.479909420013428,db://59/xtal_23.cif,59
Sc6Al26N32,xtal_27,-409.0421447753906,-6.3912835121154785,db://59/xtal_27.cif,59
Sc6Al26N32,xtal_3,-401.3131103515625,-6.270517349243164,db://59/xtal_3.cif,59
Sc6Al26N32,xtal_31,-396.9385681152344,-6.202165126800537,db://59/xtal_31.cif,59
Sc6Al26N32,xtal_33,-413.0005187988281,-6.4531331062316895,db://59/xtal_33.cif,59
Sc6Al26N32,xtal_34,-419.4060974121094,-6.553220272064209,db://59/xtal_34.cif,59
Sc6Al26N32,xtal_36,-422.4198913574219,-6.600310802459717,db://59/xtal_36.cif,59
Sc6Al26N32,xtal_4,-409.6297607421875,-6.40046501159668,db://59/xtal_4.cif,59
Sc6Al26N32,xtal_40,-446.0439147949219,-6.969436168670654,db://59/xtal_40.cif,59
Sc6Al26N32,xtal_41,-410.36102294921875,-6.411890983581543,db://59/xtal_41.cif,59
Sc6Al26N32,xtal_46,-429.2999572753906,-6.7078118324279785,db://59/xtal_46.cif,59
Sc6Al26N32,xtal_47,-414.5373229980469,-6.477145671844482,db://59/xtal_47.cif,59
Sc6Al26N32,xtal_48,-401.3123779296875,-6.270505905151367,db://59/xtal_48.cif,59
Sc6Al26N32,xtal_49,-419.9624328613281,-6.561913013458252,db://59/xtal_49.cif,59
Sc6Al26N32,xtal_5,-398.79241943359375,-6.231131553649902,db://59/xtal_5.cif,59
Sc6Al26N32,xtal_52,-431.3014221191406,-6.739084720611572,db://59/xtal_52.cif,59
Sc6Al26N32,xtal_56,-384.7953796386719,-6.012427806854248,db://59/xtal_56.cif,59
Sc6Al26N32,xtal_57,-404.4376220703125,-6.319337844848633,db://59/xtal_57.cif,59
Sc6Al26N32,xtal_61,-401.34552001953125,-6.271023750305176,db://59/xtal_61.cif,59
Sc6Al26N32,xtal_62,-413.0333251953125,-6.453645706176758,db://59/xtal_62.cif,59
Sc6Al26N32,xtal_63,-432.92755126953125,-6.764492988586426,db://59/xtal_63.cif,59
Sc6Al26N32,xtal_66,-414.94903564453125,-6.483578681945801,db://59/xtal_66.cif,59
Sc6Al26N32,xtal_68,-412.8572692871094,-6.450894832611084,db://59/xtal_68.cif,59
Sc6Al26N32,xtal_7,-403.9109802246094,-6.3111090660095215,db://59/xtal_7.cif,59
Sc6Al26N32,xtal_70,-422.0621337890625,-6.594720840454102,db://59/xtal_70.cif,59
Sc6Al26N32,xtal_71,-405.2667541503906,-6.3322930335998535,db://59/xtal_71.cif,59
Sc6Al26N32,xtal_72,-420.5616760253906,-6.5712761878967285,db://59/xtal_72.cif,59
Sc6Al26N32,xtal_74,-399.3274841308594,-6.239491939544678,db://59/xtal_74.cif,59
Sc6Al26N32,xtal_75,-443.06878662109375,-6.92294979095459,db://59/xtal_75.cif,59
